geography code,Total_Population,total_households,population_density,short_term_res,job_density,Household_Prop,never_married_prop,couple_het_prop,couple_hom_prop,separated_prop,widowed_prop,sole_occ_over65_prop,sole_occ_under66_prop,fam_cpl_ret_prop,fam_cpl_d_prop,fam_cpl_nd_prop,cohab_cpl_d_prop,cohab_cpl_nd_prop,fam_lp_d_prop,fam_lp_nd_prop,fam_other_prop,other_with_dependents_prop,other_no_dependents_prop,uk_prop,europe_EU__prop,europe_non_EU__prop,africa_prop,asia_prop,americas_prop,oceania_prop,age_under18_prop,age_18_29_prop,age_30_44_prop,age_45_64_prop,age_65_80_prop,age_over80_prop,female_prop,male_prop,houshold_0ddep_prop,houshold_1ddep_prop,houshold_2ddep_prop,houshold_3ddep_prop,houshold_4ddep_prop,arrived_pre81_prop,arrived_81_90_prop,arrived_91_00_prop,arrived_01_10_prop,arrived_11_16_prop,arrived_17_21_prop,household_1ppl_prop,household_2ppl_prop,household_3ppl_prop,household_4ppl_prop,household_5ppl_prop,household_6plusppl_prop,arr_age_under18_prop,arr_age_18_29_prop,arr_age_30_44_prop,arr_age_45_64_prop,arr_age_over64_prop,add_1yr_same_prop,uk_migrant_prop,nonuk_migrant_prop,stres_female_prop,stres_male_prop,asian_prop,black_prop,mixed_prop,white_prop,other_prop,single_ethnicity_hhd_prop,mixed_ethnicity_hhd_prop,eng_main_lan_prop,eng_spk_well_prop,eng_spk_poor_prop,christian_prop,hindu_prop,muslim_prop,no_religion_prop,unpd_car_none_prop,unpd_car_lt19_prop,unpd_car_2049_prop,unpd_car_gt50_prop,unpd_car_none_asp_prop,unpd_car_lt19_asp_prop,unpd_car_2049_asp_prop,unpd_car_gt50_asp_prop,hhd_det_prop,hhd_semidet_prop,hhd_terr_prop,hhd_flat_prop,hhd_other_prop,hhd_0car_prop,hhd_1car_prop,hhd_2car_prop,hhd_3pluscar_prop,hhd_noct_prop,hhd_gasct_prop,hhd_elect_prop,hhd_oilct_prop,hhd_renct_prop,hhd_duelct_prop,hhd_otrct_prop,hhd_1bdrm_prop,hhd_2bdrm_prop,hhd_3bdrm_prop,hhd_4bdrm_prop,hhd_1room_prop,hhd_2room_prop,hhd_3room_prop,hhd_4room_prop,hhd_5room_prop,hhd_6room_prop,hhd_bedocc_pls2_prop,hhd_bedocc_pls1_prop,hhd_bedocc_0_prop,hhd_bedocc_min1_prop,hhd_bedocc_min2_prop,hhd_rmocc_pls2_prop,hhd_rmocc_pls1_prop,hhd_rmocc_0_prop,hhd_rmocc_min1_prop,hhd_rmocc_min2_prop,hhd_ten_own_prop,hhd_ten_mtg_prop,hhd_ten_shr_prop,hhd_ten_srn_prop,hhd_ten_orn_prop,work_dist_under2k_prop,work_dist_2k_5k_prop,work_dist_5k_10k_prop,work_dist_10k_20k_prop,work_dist_over20k_prop,work_dist_wfh_prop,work_dist_offshr_prop,work_lt15hrs_prop,work_16_30hrs_prop,work_31_48hrs_prop,work_gt49hrs_prop,aff_ind_prop,mag_ind_prop,man_ind_prop,utl_ind_prop,wat_ind_prop,con_ind_prop,ret_ind_prop,tra_ind_prop,acc_ind_prop,inf_ind_prop,fin_ind_prop,rea_ind_prop,tec_ind_prop,adm_ind_prop,def_ind_prop,edu_ind_prop,hum_ind_prop,otr_ind_prop,wrk_trav_train_prop,wrk_trav_bus_prop,wrk_trav_taxi_prop,wrk_trav_carvd_prop,wrk_trav_carvp_prop,wrk_trav_bike_prop,wrk_trav_foot_prop,wrk_trav_otr_prop,wrk_hgr_man_prop,wrk_lwr_man_prop,wrk_inter_prop,wrk_sml_emp_prop,wrk_technic_prop,wrk_semi_rout_prop,wrk_rout_prop,wrk_lt_unem_prop,wrk_ft_std_prop,econ_act_prop,econ_inact_prop,qual_none_prop,qual_l1_prop,qual_l2_prop,qual_app_prop,qual_l3_prop,qual_l4_prop,qual_other_prop,military_service_prop,no_service_prop,sex_het_prop,sex_hom_prop,sex_bi_prop,sex_otr_prop,sex_non_prop,gen_ident_birth_prop,gen_ident_change_prop,gen_ident_non_prop,claimant_prop,job_seek_prop
W06000003,114741,52237,101.9,42,0.74,0.984103328,0.324585435,0.452192682,0.004296121,0.132754291,0.086171471,0.17837931,0.164461971,0.127763846,0.100139748,0.169152134,0.044948983,0.059057756,0.06707889,0.042000881,0.004154144,0.017746042,0.025116297,0.948318387,0.025143584,0.002527431,0.005412189,0.012715594,0.004096182,0.001786633,0.18113839,0.108635971,0.154356333,0.28244481,0.204913675,0.06851082,0.515561133,0.484438867,0.461338183,0.34790849,0.151584187,0.037446157,0.001722983,0.012593471,0.004148437,0.005229123,0.013953042,0.008689059,0.007163898,0.342854408,0.368507706,0.142490667,0.098707763,0.032985546,0.01445391,0.019277864,0.017438972,0.011015923,0.003555772,0.000496762,0.921051938,0.075494908,0.003453154,0.523809524,0.476190476,0.014388677,0.0023618,0.010928771,0.968913136,0.003407615,0.95487527,0.04512473,0.981682393,0.015026162,0.003291445,0.507952693,0.002213681,0.007338266,0.472978273,0.893903073,0.047032659,0.020818332,0.038245937,0.898,0.046,0.021,0.035,0.362362401,0.316665071,0.141303724,0.113850866,0.065817938,0.185239782,0.4298076,0.275524074,0.109428544,0.015890033,0.748841751,0.059271739,0.055040778,0.004862733,0.103266072,0.012826894,0.096831626,0.301828276,0.405953862,0.195386235,0.001684726,0.079105563,0.262013248,0.308209212,0.186257993,0.162729257,0.379128137,0.378209178,0.222292421,0.018455766,0.001914498,0.485958229,0.307923502,0.173938013,0.027968681,0.004211574,0.43570403,0.248243515,0.005570977,0.119785584,0.190695894,0.123822425,0.117665168,0.120353837,0.114689161,0.134782341,0.233585781,0.155101287,0.099316545,0.230055621,0.557724278,0.112903557,0.023931203,0.00303758,0.045173737,0.007101369,0.008353344,0.08630421,0.151796893,0.031176241,0.083882355,0.02161197,0.014079593,0.016316729,0.043860189,0.045522648,0.084600702,0.094862796,0.190300269,0.048088172,0.006546813,0.029573534,0.003488897,0.580716661,0.040450683,0.011082379,0.079936789,0.014632845,0.099860944,0.210171848,0.111099581,0.129674982,0.062699763,0.141193807,0.113994853,0.08028932,0.051014902,0.535356995,0.464643005,0.186770993,0.086308165,0.144140966,0.063415798,0.165497489,0.324104437,0.029762152,0.058622085,0.941377915,0.892169275,0.013801835,0.009049022,0.002106596,0.082873272,0.929256346,0.002625516,0.068118138,0.067,0.008
W06000004,95817,42389,114.5,63,0.85,0.982936222,0.343437928,0.441653571,0.003687839,0.132204593,0.079016069,0.164712543,0.16808606,0.118592088,0.105829343,0.165467456,0.049635519,0.058552926,0.076316969,0.044563448,0.004718205,0.019816462,0.023708981,0.952993728,0.019234583,0.002431719,0.005019986,0.015988812,0.002776125,0.001555048,0.199862236,0.118664941,0.156122151,0.2775215,0.190396176,0.057432997,0.513567388,0.486432612,0.448061906,0.343949796,0.163469932,0.042111968,0.002406398,0.010352853,0.002828249,0.004268465,0.013922082,0.007378495,0.008349075,0.332814306,0.358930804,0.145563498,0.106400547,0.038030528,0.018260316,0.019443923,0.014173294,0.010395141,0.00251529,0.000521844,0.914401559,0.082323206,0.003275236,0.619047619,0.380952381,0.017219787,0.002796911,0.010978919,0.965226466,0.003777917,0.960435983,0.039564017,0.98268896,0.014087383,0.003223657,0.492856472,0.00218115,0.007722733,0.487920185,0.88831166,0.046711625,0.024053247,0.040923469,0.89,0.046,0.025,0.039,0.436957342,0.319719706,0.128185164,0.07340034,0.041737448,0.187996886,0.416664701,0.280969119,0.114369294,0.012881308,0.696675868,0.055394343,0.09804893,0.008729091,0.107367825,0.020902635,0.082407342,0.305046359,0.412933211,0.199613089,0.001934555,0.070021469,0.27043669,0.300894142,0.187817019,0.168896124,0.37067969,0.388350202,0.220114658,0.018755751,0.0020997,0.472420139,0.317581277,0.175576841,0.030434577,0.003987166,0.397008517,0.26215585,0.005520561,0.133248402,0.202066671,0.14079714,0.092346864,0.137222739,0.111589874,0.163394212,0.210546932,0.144102238,0.089678304,0.222690104,0.573348676,0.114282916,0.02670812,0.00183603,0.077847683,0.006634189,0.007564445,0.091679111,0.144263017,0.035692428,0.05642733,0.022105804,0.013170457,0.01456584,0.040270264,0.041959411,0.075742368,0.088692502,0.212049255,0.042791745,0.006096068,0.024212897,0.004627136,0.597341233,0.049747833,0.01233903,0.081990893,0.013097978,0.093209814,0.20433923,0.111395549,0.116654839,0.061780808,0.141493892,0.128174583,0.088584174,0.054367111,0.545394637,0.454605363,0.198560349,0.090928676,0.151949105,0.06293405,0.163519542,0.3042784,0.027829878,0.054607898,0.945392102,0.89373701,0.012698332,0.008858417,0.001862929,0.082843311,0.927204522,0.002914861,0.069880617,0.065,0.005
W06000005,154962,66911,352.3,42,0.86,0.993450007,0.335726659,0.467200201,0.003284291,0.123548916,0.070239934,0.144057031,0.14694146,0.109309381,0.132265248,0.182959454,0.052218619,0.069704533,0.070332232,0.04501502,0.005649295,0.018771204,0.022776524,0.935442237,0.045049754,0.002232805,0.004555956,0.008711813,0.002736155,0.001271279,0.199909657,0.123685994,0.180995709,0.280979576,0.167502339,0.046926725,0.510183142,0.489816858,0.489426253,0.33529614,0.141770411,0.032206961,0.001300235,0.009640949,0.003136212,0.004291319,0.018378462,0.017526651,0.01163496,0.290998491,0.363766795,0.167879721,0.126720569,0.037333174,0.013301251,0.02146978,0.025257805,0.013054813,0.004413985,0.000400098,0.925517295,0.07134995,0.003132755,0.69047619,0.30952381,0.00938952,0.001884357,0.00933144,0.975942179,0.003452504,0.956226088,0.043773912,0.96331695,0.027205101,0.009477949,0.515284491,0.002065036,0.004768942,0.471712237,0.89641364,0.049736656,0.02075528,0.033094424,0.899,0.049,0.021,0.032,0.388357495,0.404618144,0.134793006,0.052129726,0.020101629,0.145715951,0.398798404,0.326508347,0.128977298,0.008309546,0.757977014,0.032969168,0.087549132,0.00632183,0.091405001,0.015468309,0.061096083,0.219679873,0.513114436,0.206109608,0.000612763,0.049514273,0.188731131,0.39684651,0.215229413,0.149065909,0.432574614,0.354889331,0.194228154,0.01624546,0.002062441,0.531729188,0.285712151,0.151502018,0.026662681,0.004393962,0.387753882,0.329900913,0.004588184,0.145177923,0.132579098,0.088319358,0.118865394,0.162144589,0.175609227,0.111672514,0.220378473,0.123010444,0.079450014,0.189013817,0.636589,0.094947169,0.010593766,0.002208163,0.156535757,0.006963166,0.00998415,0.08195944,0.159678665,0.044515491,0.042903396,0.02319249,0.033420486,0.010187355,0.045355406,0.047820963,0.06703063,0.086565425,0.133180704,0.037904548,0.003860638,0.022676167,0.004822411,0.615141828,0.051055241,0.015252906,0.054130205,0.012679147,0.105675699,0.199695875,0.127520987,0.090767289,0.071673238,0.132325853,0.151255301,0.069266886,0.051818873,0.606319271,0.393680729,0.183205568,0.09913935,0.152737933,0.066085062,0.178290928,0.291656869,0.02888429,0.053081252,0.946918748,0.904866043,0.012400257,0.008167552,0.001771465,0.072794682,0.935027983,0.003002085,0.061969932,0.053,0.006
W06000006,135117,57914,268.2,89,0.84,0.978278085,0.368947975,0.435065701,0.003364377,0.123847179,0.068774768,0.13886107,0.166108368,0.098818938,0.121542287,0.172825224,0.059243016,0.066201609,0.084383741,0.043478261,0.00618158,0.018562006,0.023793901,0.921284201,0.050437022,0.003115772,0.007186258,0.014498331,0.002471895,0.00100652,0.206986641,0.129445287,0.188950154,0.271975724,0.158428006,0.044214188,0.505051178,0.494948822,0.468522292,0.338052975,0.151500501,0.040283869,0.001640363,0.007541556,0.002553324,0.004484969,0.028641632,0.019368256,0.01617105,0.304969437,0.352643575,0.169130089,0.121818559,0.037331215,0.014107124,0.023298327,0.030817736,0.018443275,0.005654359,0.000540273,0.922471818,0.073591263,0.00393692,0.426966292,0.573033708,0.016622016,0.006497832,0.011530321,0.959703083,0.005646749,0.956071281,0.043928719,0.949025053,0.037639987,0.013334961,0.494989416,0.002464585,0.011397783,0.483436209,0.899640178,0.04484893,0.021636135,0.033874757,0.9,0.045,0.022,0.034,0.316251122,0.376424477,0.191432419,0.097503281,0.018388701,0.190506613,0.405670477,0.291570259,0.11225265,0.00966951,0.758503989,0.050851262,0.069275132,0.003297994,0.095745416,0.012656698,0.074870927,0.281404866,0.463747345,0.179976862,0.001536761,0.06425044,0.233017923,0.365110336,0.195600373,0.140484166,0.376834617,0.360776324,0.237472805,0.022032669,0.002883586,0.478269128,0.297912386,0.186158548,0.032514289,0.00514565,0.344418544,0.280946214,0.003142536,0.209980143,0.161512562,0.119699053,0.178707224,0.164727773,0.127077097,0.101820241,0.182460966,0.125507645,0.078294636,0.201100235,0.622166491,0.098438638,0.015323377,0.001181211,0.158427857,0.006067863,0.009546771,0.080338506,0.145256549,0.039708095,0.041520364,0.02139124,0.022960794,0.009239333,0.036504264,0.050015372,0.066973026,0.086018026,0.170644488,0.038882866,0.003834517,0.024673581,0.011115246,0.615804035,0.070558351,0.011050528,0.068633003,0.011875678,0.089758239,0.18338865,0.120626802,0.090247928,0.06949961,0.13554419,0.165841449,0.082539855,0.062553276,0.589885195,0.410114805,0.209430968,0.094971662,0.154114713,0.061809114,0.160417139,0.290519157,0.028737248,0.045940113,0.954059887,0.896204001,0.013103723,0.0095036,0.002384968,0.078803707,0.926292689,0.003799626,0.069907684,0.059,0.005
W06000008,71475,30895,40,157,0.84,0.949213012,0.387137761,0.426672531,0.00447963,0.10930297,0.072407109,0.16513999,0.165075255,0.128046609,0.098203593,0.17611264,0.04356692,0.065868263,0.049360738,0.037190484,0.005275935,0.016798835,0.049360738,0.929555789,0.035592865,0.003539699,0.00741518,0.015725778,0.00587618,0.002294509,0.16007164,0.178933229,0.138411597,0.265335535,0.198998153,0.058249846,0.510835957,0.489164043,0.47107759,0.356682744,0.142265238,0.029068074,0.000906354,0.011374447,0.003525659,0.00531647,0.016970731,0.0108428,0.022567016,0.330247313,0.383432604,0.130940049,0.100446718,0.036384825,0.018548492,0.02400873,0.030682486,0.011836472,0.003665669,0.00037776,0.876090234,0.116639191,0.007270575,0.585987261,0.414012739,0.015334462,0.005120815,0.012130455,0.962265471,0.005148797,0.941281196,0.058718804,0.970504935,0.025890431,0.003604635,0.467415636,0.002210532,0.007205216,0.506869439,0.894628159,0.052089695,0.019282785,0.03399936,0.895,0.053,0.02,0.032,0.50687769,0.231284591,0.140531443,0.064278085,0.05702819,0.157344468,0.419142876,0.291868971,0.131643685,0.025830258,0.285557066,0.122289118,0.352657474,0.026121577,0.154107594,0.033436913,0.074094455,0.236331855,0.424788787,0.264784903,0.002427813,0.059853684,0.190761362,0.320374207,0.217823385,0.208759549,0.473295786,0.330096459,0.182656827,0.011976436,0.001974493,0.578318713,0.24960347,0.140938077,0.027320105,0.003819636,0.479039202,0.206467903,0.003107701,0.104852546,0.206532647,0.133171752,0.061157409,0.088648361,0.08516219,0.155981274,0.316212358,0.159666656,0.123572377,0.223572377,0.513081009,0.139774236,0.076767342,0.001294391,0.047095918,0.005044806,0.007567209,0.08569532,0.146830402,0.028144706,0.071191503,0.020743445,0.010587454,0.012180551,0.043411882,0.038864919,0.074742781,0.12927315,0.146797212,0.05376701,0.002855056,0.013080141,0.003021048,0.511187836,0.033198327,0.00893035,0.099827369,0.011719009,0.102734929,0.19043508,0.093466469,0.171328045,0.049958463,0.105129416,0.096968611,0.05741884,0.132560147,0.520654157,0.479345843,0.147187699,0.073512404,0.137007053,0.05370494,0.212343829,0.352706423,0.023537652,0.041130477,0.958869523,0.846997117,0.01532798,0.026339366,0.007004284,0.104331254,0.910163059,0.006971933,0.082865008,0.046,0.004
W06000009,123360,55488,76.2,39,0.79,0.987200065,0.317559068,0.469210442,0.00359821,0.127955846,0.081676434,0.167405565,0.166126009,0.125738899,0.10522996,0.177407728,0.045703576,0.057381776,0.069474481,0.038044262,0.004361303,0.018418397,0.024708045,0.951896887,0.024594682,0.002407588,0.005277237,0.010392348,0.003874838,0.00155642,0.190725159,0.114067085,0.15509946,0.277937195,0.202778723,0.059392377,0.513043126,0.486956874,0.460405854,0.34713812,0.154357699,0.036350202,0.001748126,0.013910731,0.003712771,0.005471879,0.010854586,0.00689862,0.007385009,0.333537585,0.370284932,0.140519401,0.102564565,0.037558347,0.01553517,0.021198291,0.01429162,0.009622322,0.002756183,0.000372895,0.915338597,0.080509652,0.004151751,0.487179487,0.512820513,0.009395342,0.001977967,0.009419661,0.975810439,0.00339659,0.955215542,0.044784458,0.986381938,0.01064821,0.002969852,0.487791829,0.001305123,0.004758431,0.495646887,0.890555881,0.049483346,0.022865245,0.037095528,0.893,0.049,0.023,0.035,0.42725323,0.275758286,0.182403085,0.070791357,0.043794042,0.151960784,0.423334775,0.294063581,0.130640859,0.017192597,0.562057345,0.053488079,0.227035989,0.008704428,0.113554038,0.017967525,0.070465686,0.241457612,0.459504758,0.228571943,0.001369666,0.06626658,0.199034025,0.33819925,0.225850634,0.169279844,0.458484275,0.3306299,0.193601874,0.015715959,0.001567991,0.54772203,0.261335784,0.160268887,0.026870675,0.003802624,0.444194136,0.226287238,0.002541136,0.162092022,0.164885469,0.131052781,0.086534635,0.115114186,0.147635743,0.119435232,0.230815882,0.169411542,0.112802047,0.233469156,0.510868947,0.14285985,0.053496305,0.006443055,0.058612848,0.008110669,0.007238962,0.103865833,0.146712147,0.036194808,0.086374834,0.015671783,0.009929884,0.010498389,0.039700587,0.045252985,0.077544059,0.080310783,0.164923252,0.049118818,0.00331653,0.010271766,0.00379032,0.611643862,0.044081416,0.006310882,0.075825342,0.013948376,0.085029204,0.194055757,0.098495412,0.155558589,0.071377727,0.147591977,0.12323384,0.079237077,0.045420417,0.54152568,0.45847432,0.188033271,0.091008376,0.1514661,0.062144689,0.170276253,0.311952102,0.025119209,0.056868711,0.943131289,0.898031223,0.010658112,0.010238808,0.002145274,0.078926583,0.934129051,0.003091205,0.062779744,0.057,0.006
W06000010,187897,81763,79.3,83,0.73,0.987748607,0.324037868,0.468801451,0.004090348,0.125192941,0.077877392,0.15372479,0.15631765,0.116495236,0.118537725,0.183799518,0.049998165,0.058535034,0.065726551,0.044176461,0.004977802,0.020596113,0.027114954,0.949461673,0.027882297,0.00201174,0.004965486,0.011431795,0.002868593,0.001378415,0.195540062,0.118422523,0.166789962,0.277271881,0.187700577,0.054274994,0.512046494,0.487953506,0.45316112,0.340867672,0.164202106,0.040656075,0.001113027,0.008579077,0.002948392,0.004310827,0.016407751,0.01038856,0.007998978,0.310045377,0.364644871,0.153536614,0.114874203,0.039408505,0.017490429,0.017967099,0.016977206,0.011319911,0.003964896,0.000404473,0.921484918,0.075293069,0.003222013,0.481927711,0.518072289,0.012352447,0.002421527,0.009345496,0.972080597,0.003799934,0.960455502,0.039544498,0.975738835,0.017075306,0.007185858,0.475672972,0.002229933,0.005460409,0.506178884,0.886009841,0.049082979,0.023658018,0.041249161,0.889,0.049,0.024,0.039,0.402729875,0.334996698,0.187764487,0.046500819,0.028008121,0.154038088,0.412566201,0.302376497,0.131019215,0.010995462,0.575127506,0.040422695,0.237423711,0.007925539,0.102359316,0.025745771,0.052740371,0.208906665,0.511319855,0.22703311,0.001015179,0.046160056,0.150968089,0.313788084,0.287723676,0.200344916,0.470541469,0.336488949,0.176310865,0.014885211,0.001773505,0.609197652,0.241267123,0.125305773,0.020682485,0.003546967,0.43578077,0.268300738,0.002556293,0.143079049,0.150283149,0.120364608,0.090078217,0.082073434,0.169064441,0.153018267,0.234811046,0.150589987,0.087820771,0.214530634,0.57193933,0.125709265,0.042499969,0.001927934,0.077654265,0.00438056,0.008907545,0.091198614,0.151733311,0.036398912,0.04526985,0.019108513,0.016619282,0.008846534,0.035776604,0.034995668,0.09988652,0.094773834,0.189462253,0.040559833,0.004881085,0.010726183,0.003709624,0.619714701,0.046248276,0.005649855,0.062697531,0.011555968,0.088818857,0.19796765,0.113773033,0.127967328,0.062809917,0.139261022,0.13221211,0.081435508,0.055754574,0.552290545,0.447709455,0.200436052,0.08532601,0.152367416,0.062076328,0.160901946,0.312851318,0.02604093,0.046820936,0.953179064,0.897257631,0.01186602,0.009647171,0.002077357,0.079151821,0.932071055,0.003151409,0.064777536,0.052,0.006
W06000011,238490,104961,631.5,460,0.8,0.978330328,0.399457181,0.407912825,0.003628902,0.118702491,0.070298601,0.145377807,0.199073942,0.095435447,0.11727213,0.150332028,0.043254161,0.060632044,0.079753432,0.04616953,0.006678671,0.01649184,0.039528968,0.905924777,0.033917565,0.004255944,0.01308231,0.036416621,0.004893287,0.001509497,0.192176101,0.168293501,0.182062893,0.252507338,0.15481761,0.050142558,0.507216235,0.492783765,0.455059926,0.333072922,0.161506069,0.048646177,0.001714906,0.009304373,0.004721372,0.008008722,0.028474988,0.019854082,0.023858443,0.344448467,0.335530954,0.151264267,0.114336617,0.038070921,0.016348774,0.03208101,0.0364292,0.019996646,0.005006499,0.000708625,0.898257351,0.094266298,0.007476351,0.506521739,0.493478261,0.04382136,0.011727906,0.01596706,0.914298653,0.014185022,0.93889217,0.06110783,0.952481575,0.036746029,0.010772395,0.412990335,0.004235067,0.032261987,0.539539174,0.891192235,0.048801864,0.022504966,0.037500936,0.889,0.05,0.023,0.038,0.239774773,0.34530921,0.254046741,0.12575147,0.035117806,0.226434329,0.425582592,0.256149845,0.091833235,0.009279814,0.812965063,0.055945655,0.018664431,0.00242952,0.084290056,0.016425461,0.092672516,0.262154515,0.449109669,0.1960633,0.005192454,0.075733613,0.206183308,0.259032012,0.285013338,0.168845274,0.38873116,0.34815457,0.240477506,0.020435967,0.002200796,0.527438502,0.259722566,0.177940588,0.031182714,0.00371563,0.354051943,0.268897315,0.003001086,0.190973876,0.18307578,0.115044776,0.175573733,0.176110443,0.088030374,0.063093238,0.253396678,0.128750758,0.099926452,0.22324925,0.591349116,0.085475182,0.004253754,0.001391415,0.059642009,0.004402835,0.007086278,0.074868064,0.15641492,0.040847968,0.055626783,0.026446823,0.035997893,0.0133874,0.040977171,0.040440482,0.109951599,0.107765089,0.18220579,0.038293728,0.004900061,0.028416376,0.008070688,0.56012762,0.052270626,0.010943137,0.069415869,0.012453907,0.103554587,0.189975588,0.123184926,0.076893918,0.056970438,0.125469405,0.121254239,0.088078764,0.114618133,0.542689923,0.457310077,0.188536397,0.078600634,0.138289001,0.058247962,0.182223884,0.327679533,0.02642259,0.04080725,0.95919275,0.888212194,0.015895318,0.015020949,0.002966789,0.077904749,0.930834235,0.004366768,0.064798997,0.06,0.006
W06000012,142289,62374,322.5,53,0.64,0.977686258,0.366390456,0.425145715,0.004173031,0.129457847,0.074832951,0.144835989,0.181710328,0.098518614,0.111584955,0.17164203,0.049956713,0.057956841,0.087039472,0.051656139,0.005707506,0.018453202,0.020938211,0.963728749,0.015595021,0.001862407,0.003893484,0.011771817,0.002382475,0.000766047,0.198784173,0.140586127,0.18131984,0.267531098,0.164438822,0.04733994,0.508893871,0.491106129,0.414185625,0.33213089,0.190082247,0.061853687,0.001747551,0.006838196,0.002733873,0.003865373,0.010042941,0.00620568,0.006676553,0.326535847,0.345180839,0.164406182,0.116759651,0.034484417,0.012633064,0.015053763,0.013149202,0.006233748,0.001756975,0.000175698,0.924416585,0.072250626,0.00333279,0.320754717,0.679245283,0.01583386,0.003668564,0.011125167,0.966413662,0.002958746,0.965915832,0.034084168,0.98552642,0.011133523,0.003340057,0.421500207,0.00281122,0.007463788,0.559840323,0.877584218,0.047698974,0.028814587,0.045902221,0.877,0.048,0.029,0.045,0.213310033,0.431221342,0.254192452,0.082390098,0.018886074,0.209362725,0.423182365,0.272192385,0.095262525,0.006973724,0.832630617,0.031694375,0.031005018,0.001394745,0.078971416,0.017330106,0.060649299,0.209378758,0.580777555,0.149194389,0.002260521,0.044681363,0.133210421,0.19393988,0.440288577,0.185619238,0.425458918,0.351775551,0.204633267,0.01638477,0.001747495,0.649266533,0.221755511,0.111438878,0.015791583,0.001747495,0.38235247,0.283133206,0.001587123,0.19236257,0.140564631,0.104546453,0.111709946,0.1598101,0.169862643,0.106134586,0.210579669,0.137356603,0.079879707,0.209278751,0.622801534,0.088040007,0.004240223,0.004392263,0.111141144,0.006233635,0.009054819,0.093217333,0.139184053,0.039293859,0.041236591,0.020407129,0.03089788,0.014055241,0.033617704,0.039412113,0.115685446,0.086392432,0.176501394,0.035036743,0.007856455,0.016490108,0.004629395,0.630543869,0.052021559,0.00925879,0.055654113,0.012958927,0.076871875,0.174207643,0.125155741,0.072698879,0.07720469,0.149869434,0.152770903,0.101508764,0.069712072,0.532854875,0.467145125,0.23657217,0.091029339,0.148137086,0.064489427,0.174369784,0.258401461,0.027000734,0.043735386,0.956264614,0.897282075,0.015735802,0.010470623,0.001996843,0.074514656,0.933727023,0.003532966,0.062740011,0.055,0.005
W06000013,145488,62360,580.1,34,0.71,0.981936655,0.35090935,0.449000259,0.003598899,0.124839933,0.07165156,0.136866581,0.162427838,0.104297627,0.12508018,0.179377806,0.054169339,0.065891597,0.076427197,0.04791533,0.005259782,0.01933932,0.022947402,0.957033962,0.020957199,0.001697746,0.004928275,0.011712387,0.002543183,0.001127248,0.201668889,0.129737569,0.188162435,0.273572715,0.160242223,0.046616169,0.506055482,0.493944518,0.454064369,0.328372809,0.166327234,0.049776295,0.001459292,0.008206806,0.003264852,0.004405831,0.013684883,0.007464482,0.006027947,0.299294419,0.359397049,0.168072482,0.119644003,0.038806928,0.014785119,0.016771143,0.015121522,0.008660508,0.002185747,0.000309304,0.923318672,0.073413717,0.003267611,0.676470588,0.323529412,0.014791395,0.002948656,0.011574679,0.967757234,0.002928036,0.962668377,0.037331623,0.982412309,0.013864904,0.003722787,0.403994859,0.002330105,0.005478153,0.579770014,0.889181657,0.046038583,0.02443809,0.04034167,0.89,0.046,0.025,0.04,0.253992944,0.394002566,0.249454779,0.078559974,0.023989737,0.182270118,0.418679239,0.295471311,0.103579332,0.00484277,0.859463447,0.027228556,0.009621398,0.00169978,0.084780552,0.012363496,0.054858884,0.217062219,0.515041693,0.213037203,0.00157147,0.04223726,0.156810237,0.242118598,0.370241493,0.187020942,0.444515715,0.347578576,0.189143682,0.016597178,0.002164849,0.618743686,0.235755408,0.124428693,0.018313902,0.002758311,0.379570237,0.325384862,0.002180885,0.139095574,0.153768441,0.118965383,0.117949519,0.125013675,0.140517309,0.135062905,0.22466203,0.137829179,0.079004126,0.199846837,0.628047637,0.0931014,0.003500985,0.001719234,0.106014191,0.006376793,0.010643619,0.08975962,0.149698353,0.040949017,0.044668813,0.030993092,0.02611672,0.012300334,0.038635866,0.041261605,0.0972461,0.088931262,0.17304867,0.038135726,0.010612028,0.014675544,0.005548262,0.619029757,0.048934109,0.005938985,0.059014754,0.01158102,0.096598708,0.201432828,0.114902414,0.083174316,0.071365204,0.145818687,0.144002544,0.089685648,0.053019651,0.564762893,0.435237107,0.217547413,0.088917159,0.14828175,0.055004101,0.163012002,0.300061934,0.027175642,0.049061783,0.950938217,0.910354698,0.013541789,0.009457492,0.001958454,0.064687568,0.943983194,0.002736814,0.053279992,0.055,0.005
